"No.","Time","Source","Destination","Protocol","Length","Info"
"861","15.900508","172.27.69.156","224.2.2.2","UDP","72","61642  >  8995 Len=30"
"862","16.080158","172.27.68.202","224.2.2.2","UDP","72","59616  >  8995 Len=30"
"863","16.089251","172.27.68.210","172.27.74.64","TCP","66","33734  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"864","16.090864","172.27.74.64","172.27.68.210","TCP","66","7680  >  33734 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"865","16.090983","172.27.68.210","172.27.74.64","TCP","54","33734  >  7680 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"866","16.091270","172.27.68.210","172.27.74.64","TCP","129","33734  >  7680 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=75"
"867","16.092757","172.27.74.64","172.27.68.210","TCP","60","7680  >  33734 [FIN, ACK] Seq=1 Ack=76 Win=1049600 Len=0"
"868","16.092796","172.27.68.210","172.27.74.64","TCP","54","33734  >  7680 [ACK] Seq=76 Ack=2 Win=262656 Len=0"
"869","16.092864","172.27.68.210","172.27.74.64","TCP","54","33734  >  7680 [FIN, ACK] Seq=76 Ack=2 Win=262656 Len=0"
"870","16.094144","172.27.74.64","172.27.68.210","TCP","60","7680  >  33734 [ACK] Seq=2 Ack=77 Win=1049600 Len=0"
"871","16.202710","172.27.71.164","224.2.2.2","UDP","72","60230  >  8995 Len=30"
"872","16.482204","172.27.70.198","224.2.2.2","UDP","72","57152  >  8995 Len=30"
"873","16.591159","172.27.68.237","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"874","16.609631","172.27.69.124","224.2.2.2","UDP","72","51117  >  8995 Len=30"
"875","16.696673","172.27.71.240","224.2.2.2","UDP","72","50645  >  8995 Len=30"
"876","16.804646","172.27.68.75","255.255.255.255","UDP","245","6537  >  6537 Len=203"
"877","16.804646","172.27.68.75","255.255.255.255","UDP","245","6537  >  6537 Len=203"
"878","16.872701","Hitex_39:03:e2","Broadcast","ARP","60","Who has 172.27.71.71? Tell 172.27.68.201"
"879","16.892631","172.27.69.156","224.2.2.2","UDP","72","61642  >  8995 Len=30"
"880","17.005033","TCLKingE_f5:63:5f","Broadcast","ARP","60","Who has 172.27.68.255? Tell 172.27.68.75"
"881","17.081447","172.27.68.202","224.2.2.2","UDP","72","59616  >  8995 Len=30"
"882","17.199829","172.27.71.164","224.2.2.2","UDP","72","60230  >  8995 Len=30"
"883","17.208629","fe80::233e:22e3:d247:53db","ff02::1:2","DHCPv6","155","Solicit XID: 0x51c033 CID: 000100012c7a3c14cc6b1e0aa4f7 "
"884","17.257218","172.27.68.210","172.224.179.4","UDP","83","61705  >  443 Len=41"
"885","17.303017","172.224.179.4","172.27.68.210","UDP","74","443  >  61705 Len=32"
"886","17.482365","172.27.70.198","224.2.2.2","UDP","72","57152  >  8995 Len=30"
"887","17.501568","Cisco_f6:49:1a","PVST+","STP","64","Conf. Root = 32768/71/68:bc:0c:d9:3c:00  Cost = 4  Port = 0x801a"
"888","17.600597","172.27.69.124","224.2.2.2","UDP","72","51117  >  8995 Len=30"
"889","17.691624","172.27.71.240","224.2.2.2","UDP","72","50645  >  8995 Len=30"
"890","17.768373","TCLKingE_f5:63:5f","Broadcast","ARP","60","Who has 172.27.68.255? Tell 172.27.68.75"
"891","17.808865","D-LinkIn_23:7c:b5","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/a0:a3:f0:23:7c:a0  Cost = 0  Port = 0x8015"
"892","17.889261","172.27.69.156","224.2.2.2","UDP","72","61642  >  8995 Len=30"
"893","17.986186","172.27.68.210","142.250.183.174","QUIC","1292","Initial, DCID=b06da389d5884047, PKN: 1, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PING, CRYPTO"
"894","18.017170","142.250.183.174","172.27.68.210","QUIC","1292","Initial, SCID=f06da389d5884047, PKN: 1, ACK, CRYPTO, PADDING"
"895","18.020600","172.27.68.210","142.250.183.174","QUIC","1292","Initial, DCID=f06da389d5884047, PKN: 2, ACK, PADDING"
"896","18.052002","172.27.68.210","142.250.183.174","TCP","66","33735  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"897","18.080580","172.27.68.202","224.2.2.2","UDP","72","59616  >  8995 Len=30"
"898","18.082120","142.250.183.174","172.27.68.210","QUIC","1292","Handshake, SCID=f06da389d5884047"
"899","18.082120","142.250.183.174","172.27.68.210","QUIC","1292","Handshake, SCID=f06da389d5884047"
"900","18.082120","142.250.183.174","172.27.68.210","QUIC","907","Protected Payload (KP0)"
"901","18.082482","172.27.68.210","142.250.183.174","QUIC","81","Handshake, DCID=f06da389d5884047"
"902","18.082619","172.27.68.210","142.250.183.174","QUIC","82","Handshake, DCID=f06da389d5884047"
"903","18.084850","142.250.183.174","172.27.68.210","TCP","66","443  >  33735 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"904","18.084932","172.27.68.210","142.250.183.174","TCP","54","33735  >  443 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"905","18.085473","172.27.68.210","142.250.183.174","TLSv1.3","571","Client Hello"
"906","18.111500","142.250.183.174","172.27.68.210","QUIC","83","Handshake, SCID=f06da389d5884047"
"907","18.111500","142.250.183.174","172.27.68.210","QUIC","1251","Handshake, SCID=f06da389d5884047"
"908","18.111500","142.250.183.174","172.27.68.210","QUIC","83","Handshake, SCID=f06da389d5884047"
"909","18.111500","142.250.183.174","172.27.68.210","QUIC","186","Protected Payload (KP0)"
"910","18.111912","172.27.68.210","142.250.183.174","QUIC","83","Handshake, DCID=f06da389d5884047"
"911","18.112002","172.27.68.210","142.250.183.174","QUIC","83","Handshake, DCID=f06da389d5884047"
"912","18.112282","172.27.68.210","142.250.183.174","QUIC","83","Handshake, DCID=f06da389d5884047"
"913","18.113940","172.27.68.210","142.250.183.174","QUIC","125","Handshake, DCID=f06da389d5884047"
"914","18.114081","142.250.183.174","172.27.68.210","TCP","60","443  >  33735 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"915","18.114155","172.27.68.210","142.250.183.174","QUIC","110","Protected Payload (KP0), DCID=f06da389d5884047"
"916","18.114338","172.27.68.210","142.250.183.174","QUIC","76","Protected Payload (KP0), DCID=f06da389d5884047"
"917","18.114617","172.27.68.210","142.250.183.174","QUIC","1288","Protected Payload (KP0), DCID=f06da389d5884047"
"918","18.114645","172.27.68.210","142.250.183.174","QUIC","1292","Protected Payload (KP0), DCID=f06da389d5884047"
"919","18.114696","172.27.68.210","142.250.183.174","QUIC","1286","Protected Payload (KP0), DCID=f06da389d5884047"
"920","18.114717","172.27.68.210","142.250.183.174","QUIC","360","Protected Payload (KP0), DCID=f06da389d5884047"
"921","18.143561","142.250.183.174","172.27.68.210","QUIC","984","Protected Payload (KP0)"
"922","18.143561","142.250.183.174","172.27.68.210","QUIC","163","Protected Payload (KP0)"
"923","18.143945","172.27.68.210","142.250.183.174","QUIC","75","Protected Payload (KP0), DCID=f06da389d5884047"
"924","18.144021","172.27.68.210","142.250.183.174","QUIC","75","Protected Payload (KP0), DCID=f06da389d5884047"
"925","18.144189","142.250.183.174","172.27.68.210","QUIC","65","Protected Payload (KP0)"
"926","18.144189","142.250.183.174","172.27.68.210","QUIC","65","Protected Payload (KP0)"
"927","18.144980","142.250.183.174","172.27.68.210","QUIC","69","Protected Payload (KP0)"
"928","18.173632","142.250.183.174","172.27.68.210","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"929","18.173632","142.250.183.174","172.27.68.210","TCP","1466","443  >  33735 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"930","18.173632","142.250.183.174","172.27.68.210","TCP","1466","443  >  33735 [ACK] Seq=2825 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"931","18.173632","142.250.183.174","172.27.68.210","TCP","1466","443  >  33735 [PSH, ACK] Seq=4237 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"932","18.173632","142.250.183.174","172.27.68.210","TLSv1.3","1374","Application Data"
"933","18.173782","172.27.68.210","142.250.183.174","TCP","54","33735  >  443 [ACK] Seq=518 Ack=6969 Win=262400 Len=0"
"934","18.174360","172.27.68.210","142.250.183.174","TLSv1.3","128","Change Cipher Spec, Application Data"
"935","18.174574","172.27.68.210","142.250.183.174","QUIC","74","Protected Payload (KP0), DCID=f06da389d5884047"
"936","18.193996","172.27.71.164","224.2.2.2","UDP","72","60230  >  8995 Len=30"
"937","18.203576","142.250.183.174","172.27.68.210","TCP","60","443  >  33735 [ACK] Seq=6969 Ack=592 Win=66816 Len=0"
"938","18.203576","142.250.183.174","172.27.68.210","TLSv1.3","1012","Application Data, Application Data"
"939","18.210888","fe80::233e:22e3:d247:53db","ff02::1:2","DHCPv6","155","Solicit XID: 0x51c033 CID: 000100012c7a3c14cc6b1e0aa4f7 "
"940","18.229474","142.250.183.174","172.27.68.210","QUIC","291","Protected Payload (KP0)"
"941","18.229474","142.250.183.174","172.27.68.210","QUIC","63","Protected Payload (KP0)"
"942","18.229952","172.27.68.210","142.250.183.174","QUIC","77","Protected Payload (KP0), DCID=f06da389d5884047"
"943","18.254849","172.27.68.210","142.250.183.174","TCP","54","33735  >  443 [ACK] Seq=592 Ack=7927 Win=261632 Len=0"
"944","18.271010","172.27.68.210","142.250.183.174","QUIC","74","Protected Payload (KP0), DCID=f06da389d5884047"
"945","18.289579","142.250.183.174","172.27.68.210","QUIC","66","Protected Payload (KP0)"
"946","18.291546","142.250.183.174","172.27.68.210","QUIC","63","Protected Payload (KP0)"
"947","18.292155","172.27.68.210","142.250.183.174","QUIC","75","Protected Payload (KP0), DCID=f06da389d5884047"
"948","18.482881","172.27.70.198","224.2.2.2","UDP","72","57152  >  8995 Len=30"
"949","18.488472","172.27.70.140","172.27.71.44","TCP","66","61439  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"950","18.488594","CeLink_ec:e2:c2","Broadcast","ARP","42","Who has 172.27.70.140? Tell 172.27.68.210"
"951","18.489787","HP_82:66:83","CeLink_ec:e2:c2","ARP","60","172.27.70.140 is at 30:24:a9:82:66:83"
"952","18.489808","172.27.68.210","172.27.70.140","ICMP","94","Redirect             (Redirect for network)"
"953","18.535137","TCLKingE_f5:63:5f","Broadcast","ARP","60","Who has 172.27.68.255? Tell 172.27.68.75"
"954","18.607542","172.27.69.124","224.2.2.2","UDP","72","51117  >  8995 Len=30"
"955","18.653940","172.27.72.220","172.27.69.224","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 52398  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"956","18.689803","172.27.71.240","224.2.2.2","UDP","72","50645  >  8995 Len=30"
"957","18.888809","172.27.69.156","224.2.2.2","UDP","72","61642  >  8995 Len=30"
"958","18.969073","172.27.68.210","142.250.183.174","QUIC","893","Protected Payload (KP0), DCID=f06da389d5884047"
"959","18.980823","172.27.68.210","142.251.42.46","UDP","585","49385  >  443 Len=543"
"960","18.999618","142.250.183.174","172.27.68.210","QUIC","69","Protected Payload (KP0)"
"961","19.007649","172.27.68.210","172.27.16.10","TCP","66","33736  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"962","19.007807","172.27.68.210","172.27.16.10","TCP","66","33737  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"963","19.008274","142.251.42.46","172.27.68.210","UDP","74","443  >  49385 Len=32"
"964","19.009099","172.27.16.10","172.27.68.210","TCP","66","53  >  33736 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"965","19.009099","172.27.16.10","172.27.68.210","TCP","66","53  >  33737 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"966","19.009266","172.27.68.210","172.27.16.10","TCP","54","33736  >  53 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"967","19.009312","172.27.68.210","172.27.16.10","TCP","54","33737  >  53 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"968","19.009428","172.27.68.210","172.27.16.10","TCP","56","33736  >  53 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=2 [TCP segment of a reassembled PDU]"
"969","19.009466","172.27.68.210","172.27.16.10","DNS","87","Standard query 0xbf63 A play.google.com"
"970","19.009552","172.27.68.210","172.27.16.10","TCP","56","33737  >  53 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=2 [TCP segment of a reassembled PDU]"
"971","19.009588","172.27.68.210","172.27.16.10","DNS","87","Standard query 0x108a HTTPS play.google.com"
"972","19.010273","172.27.16.10","172.27.68.210","TCP","60","53  >  33736 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"973","19.010273","172.27.16.10","172.27.68.210","TCP","60","53  >  33736 [ACK] Seq=1 Ack=36 Win=29312 Len=0"
"974","19.010273","172.27.16.10","172.27.68.210","TCP","60","53  >  33737 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"975","19.010273","172.27.16.10","172.27.68.210","TCP","60","53  >  33737 [ACK] Seq=1 Ack=36 Win=29312 Len=0"
"976","19.010273","172.27.16.10","172.27.68.210","DNS","353","Standard query response 0xbf63 A play.google.com A 142.250.192.110 NS ns4.google.com NS ns2.google.com NS ns1.google.com NS ns3.google.com A 216.239.34.10 A 216.239.38.10 A 216.239.32.10 A 216.239.36.10 AAAA 2001:4860:4802:34::a AAAA 2001:4860:4802:38::a AAAA 2001:4860:4802:32::a AAAA 2001:4860:4802:36::a"
"977","19.010273","172.27.16.10","172.27.68.210","DNS","139","Standard query response 0x108a HTTPS play.google.com SOA ns1.google.com"
"978","19.010735","172.27.68.210","172.27.16.10","TCP","54","33736  >  53 [FIN, ACK] Seq=36 Ack=300 Win=262400 Len=0"
"979","19.011143","172.27.68.210","172.27.16.10","TCP","54","33737  >  53 [FIN, ACK] Seq=36 Ack=86 Win=262656 Len=0"
"980","19.011609","172.27.16.10","172.27.68.210","TCP","60","53  >  33736 [FIN, ACK] Seq=300 Ack=37 Win=29312 Len=0"
"981","19.011609","172.27.16.10","172.27.68.210","TCP","60","53  >  33737 [FIN, ACK] Seq=86 Ack=37 Win=29312 Len=0"
"982","19.011813","172.27.68.210","172.27.16.10","TCP","54","33736  >  53 [ACK] Seq=37 Ack=301 Win=262400 Len=0"
"983","19.011883","172.27.68.210","172.27.16.10","TCP","54","33737  >  53 [ACK] Seq=37 Ack=87 Win=262656 Len=0"
"984","19.011903","172.27.68.210","142.250.192.110","QUIC","1292","Initial, DCID=9da2c89e12bf5127, PKN: 1, PADDING, PING, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING"
"985","19.012192","172.27.68.210","142.250.192.110","QUIC","118","0-RTT, DCID=9da2c89e12bf5127"
"986","19.012841","172.27.68.210","172.27.16.10","TCP","66","33738  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"987","19.013070","172.27.68.210","172.27.16.10","TCP","66","33739  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"988","19.013723","172.27.16.10","172.27.68.210","TCP","66","53  >  33738 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"989","19.013723","172.27.16.10","172.27.68.210","TCP","66","53  >  33739 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"990","19.013937","172.27.68.210","172.27.16.10","TCP","54","33738  >  53 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"991","19.013998","172.27.68.210","172.27.16.10","TCP","54","33739  >  53 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"992","19.014091","172.27.68.210","172.27.16.10","TCP","56","33739  >  53 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=2 [TCP segment of a reassembled PDU]"
"993","19.014213","172.27.68.210","172.27.16.10","DNS","98","Standard query 0x5965 HTTPS waa-pa.clients6.google.com"
"994","19.014473","172.27.68.210","172.27.16.10","TCP","56","33738  >  53 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=2 [TCP segment of a reassembled PDU]"
"995","19.014528","172.27.68.210","172.27.16.10","DNS","98","Standard query 0x2b0d A waa-pa.clients6.google.com"
"996","19.015004","172.27.16.10","172.27.68.210","TCP","60","53  >  33739 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"997","19.015004","172.27.16.10","172.27.68.210","TCP","60","53  >  33739 [ACK] Seq=1 Ack=47 Win=29312 Len=0"
"998","19.015004","172.27.16.10","172.27.68.210","DNS","150","Standard query response 0x5965 HTTPS waa-pa.clients6.google.com SOA ns1.google.com"
"999","19.015004","172.27.16.10","172.27.68.210","TCP","60","53  >  33738 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"1000","19.015004","172.27.16.10","172.27.68.210","TCP","60","53  >  33738 [ACK] Seq=1 Ack=47 Win=29312 Len=0"
"1001","19.015004","172.27.16.10","172.27.68.210","DNS","364","Standard query response 0x2b0d A waa-pa.clients6.google.com A 142.250.183.170 NS ns1.google.com NS ns3.google.com NS ns2.google.com NS ns4.google.com A 216.239.34.10 A 216.239.38.10 A 216.239.32.10 A 216.239.36.10 AAAA 2001:4860:4802:34::a AAAA 2001:4860:4802:38::a AAAA 2001:4860:4802:32::a AAAA 2001:4860:4802:36::a"
"1002","19.015250","172.27.68.210","172.27.16.10","TCP","54","33738  >  53 [FIN, ACK] Seq=47 Ack=311 Win=262400 Len=0"
"1003","19.015500","172.27.68.210","172.27.16.10","TCP","54","33739  >  53 [FIN, ACK] Seq=47 Ack=97 Win=262656 Len=0"
"1004","19.015566","172.27.68.210","142.251.42.46","UDP","75","49385  >  443 Len=33"
"1005","19.015884","172.27.68.210","142.250.183.170","QUIC","1292","Initial, DCID=eea0d0cd49d43570, PKN: 1, PING, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING"
"1006","19.016283","172.27.16.10","172.27.68.210","TCP","60","53  >  33738 [FIN, ACK] Seq=311 Ack=48 Win=29312 Len=0"
"1007","19.016283","172.27.16.10","172.27.68.210","TCP","60","53  >  33739 [FIN, ACK] Seq=97 Ack=48 Win=29312 Len=0"
"1008","19.016315","172.27.68.210","172.27.16.10","TCP","54","33738  >  53 [ACK] Seq=48 Ack=312 Win=262400 Len=0"
"1009","19.016348","172.27.68.210","172.27.16.10","TCP","54","33739  >  53 [ACK] Seq=48 Ack=98 Win=262656 Len=0"
"1010","19.035514","172.27.68.210","142.250.183.174","QUIC","74","Protected Payload (KP0), DCID=f06da389d5884047"
"1011","19.044009","142.250.183.170","172.27.68.210","QUIC","1292","Initial, SCID=eea0d0cd49d43570, PKN: 1, ACK, CRYPTO, PADDING"
"1012","19.050824","172.27.68.210","142.250.183.170","QUIC","1292","Initial, DCID=eea0d0cd49d43570, PKN: 2, ACK, PADDING"
"1013","19.064674","142.250.192.110","172.27.68.210","QUIC","1292","Initial, SCID=fda2c89e12bf5127, PKN: 1, ACK, PADDING"
"1014","19.073973","142.250.183.174","172.27.68.210","QUIC","108","Protected Payload (KP0)"
"1015","19.073973","142.250.183.174","172.27.68.210","QUIC","63","Protected Payload (KP0)"
"1016","19.074312","172.27.68.210","142.250.183.174","QUIC","77","Protected Payload (KP0), DCID=f06da389d5884047"
"1017","19.076541","172.27.68.202","224.2.2.2","UDP","72","59616  >  8995 Len=30"
"1018","19.097852","172.27.68.210","142.250.183.170","TCP","66","33740  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1019","19.099563","142.250.192.110","172.27.68.210","QUIC","1292","Protected Payload (KP0)"
"1020","19.099563","142.250.192.110","172.27.68.210","QUIC","670","Protected Payload (KP0)"
"1021","19.099563","142.250.192.110","172.27.68.210","QUIC","67","Protected Payload (KP0)"
"1022","19.100158","172.27.68.210","142.250.192.110","QUIC","120","Handshake, DCID=fda2c89e12bf5127"
"1023","19.100255","172.27.68.210","142.250.192.110","QUIC","73","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1024","19.100340","172.27.68.210","142.250.183.174","QUIC","74","Protected Payload (KP0), DCID=f06da389d5884047"
"1025","19.100584","172.27.68.210","142.250.192.110","QUIC","1288","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1026","19.100632","172.27.68.210","142.250.192.110","QUIC","1292","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1027","19.100705","172.27.68.210","142.250.192.110","QUIC","362","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1028","19.100737","172.27.68.210","142.250.192.110","QUIC","968","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1029","19.100763","172.27.68.210","142.250.192.110","QUIC","366","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1030","19.100788","172.27.68.210","142.250.192.110","QUIC","968","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1031","19.100809","172.27.68.210","142.250.192.110","QUIC","304","Protected Payload (KP0), DCID=fda2c89e12bf5127"
"1032","19.103588","142.250.183.170","172.27.68.210","QUIC","1292","Handshake, SCID=eea0d0cd49d43570"
"1033","19.103588","142.250.183.170","172.27.68.210","QUIC","1292","Handshake, SCID=eea0d0cd49d43570"
"1034","19.103588","142.250.183.170","172.27.68.210","QUIC","1292","Handshake, SCID=eea0d0cd49d43570"
